Boarding Stop,Alighting Stop,Hour,Total
410482562,410464255,16,1
410482491,4623289717,16,1
410482568,410464255,16,1
410486516,410467574,16,1
1855320978,1531005322,16,1
410486969,410482520,16,1
410486969,1531005322,16,6
4430976208,410475114,16,1
410486293,1531005322,16,1
410486955,410482520,16,2
410486955,1531005322,16,1
410486955,410464255,16,3
410486955,4623289717,16,2
410486955,410459494,16,1
410486991,410486293,16,1
410486991,410486955,16,1
410486991,1531005322,16,8
410486991,410482570,16,1
410486991,410459494,16,2
410462293,4430976208,16,3
410462293,1531005322,16,2
410462293,410482570,16,1
410462293,410478275,16,2
410462293,4623289717,16,2
410462293,410467553,16,1
410462266,410486955,16,1
410462266,410475114,16,1
410462266,4623289717,16,1
1847853709,410486991,16,2
1847853709,410462266,16,1
1847853709,410474348,16,2
1847853709,2429952037,16,1
1847853709,1849631269,16,2
1847853709,410464255,16,2
1847853709,410478275,16,1
1847853709,4623289717,16,3
1847853709,410467566,16,1
1849631331,4430976208,16,1
1849631331,1531005322,16,2
1849631331,410462291,16,1
1849631331,410474348,16,1
1849631331,1849631269,16,3
1849631331,410482570,16,1
1531005322,410471030,16,1
1531005322,-410478273,16,1
1531005322,4623289717,16,6
1531005322,410467553,16,1
1531005322,410467564,16,2
1531005322,410459494,16,1
410475114,1531005322,16,1
410475114,4623289717,16,1
410475114,410459494,16,2
410462291,1531005322,16,10
410462291,410464255,16,3
410462291,410467553,16,1
410462291,410467564,16,1
410462291,410459494,16,1
410462211,410482491,16,1
410462211,410482568,16,1
410462211,1531005322,16,6
410462211,410471005,16,1
410462211,410464255,16,3
410462211,410478275,16,1
410474760,1531005322,16,1
410474760,410467566,16,1
410474348,410482568,16,1
410474348,410486991,16,1
410474348,410462211,16,2
410474348,2429952037,16,2
410474348,410464255,16,2
410474348,-1849457018,16,2
410474348,-410478274,16,1
410474348,410478275,16,1
410474348,4623289717,16,1
410474348,410467553,16,3
2429952037,4430976208,16,2
2429952037,410486955,16,1
2429952037,410462293,16,3
2429952037,1531005322,16,1
2429952037,410462291,16,3
2429952037,410462211,16,1
2429952037,4623289717,16,2
1849631269,1855320978,16,1
1849631269,410462293,16,1
1849631269,410462211,16,1
1849631269,2429952037,16,1
1849631269,4623289717,16,6
1849631269,410467574,16,2
1849631273,410475114,16,1
1849631273,410471030,16,1
410471030,410464255,16,2
410471081,4623289717,16,1
410482570,410467566,16,2
410482564,-410478273,16,1
410482564,410478275,16,1
410464255,4623289717,16,1
410464255,410467564,16,1
410464255,410459494,16,6
410464255,410481781,16,2
-410478274,410459494,16,1
-410478274,1847713996,16,1
410478275,-1849457018,16,2
410478275,1268343846,16,2
410478275,410467574,16,1
410478275,410482019,16,4
4623289717,410467566,16,1
4623289717,410467564,16,1
4623289717,410467567,16,2
4623289717,410467571,16,1
4623289717,410461658,16,2
4623289717,1847713996,16,2
4623289717,410481815,16,1
4623289717,410481781,16,11
4623289717,410481783,16,2
4623289717,410482019,16,1
410467553,410467574,16,1
410467553,410481815,16,1
410467553,410481781,16,2
410467566,410467567,16,1
410467564,410467562,16,2
410459494,4623289717,16,2
